urg,bairro,zona_fiscal,faixa_area,area_min,area_max,valor_ufinig_m2
COMENDADOR SOARES,JD PALMARES,2,"500.000,01 a 1.000.000 m²",500000.01,1000000.0,0.056
COMENDADOR SOARES,JD PALMARES,2,acima de  1.000.000 m²,1000000.0,,0.048
COMENDADOR SOARES,JD PALMARES,3,até 500 m²,0.0,500.0,0.5352
COMENDADOR SOARES,JD PALMARES,3,"500,01 a 1.500 m²",500.01,1500.0,0.3752
COMENDADOR SOARES,JD PALMARES,3,"1.500,01 a 5.000 m²",1500.01,5000.0,0.2248
COMENDADOR SOARES,JD PALMARES,3,"5.000,01 a 20.000 m²",5000.01,20000.0,0.169
COMENDADOR SOARES,JD PALMARES,3,"20.000,01 a 50.000 m²",20000.01,50000.0,0.118
COMENDADOR SOARES,JD PALMARES,3,"50.000,01 a 100.000 m²",50000.01,100000.0,0.083
COMENDADOR SOARES,JD PALMARES,3,"100.000,01 a 500.000 m²",100000.01,500000.0,0.066
COMENDADOR SOARES,JD PALMARES,3,"500.000,01 a 1.000.000 m²",500000.01,1000000.0,0.056
COMENDADOR SOARES,JD PALMARES,3,acima de  1.000.000 m²,1000000.0,,0.048
COMENDADOR SOARES,JD PALMARES,4,até 500 m²,0.0,500.0,0.4683
COMENDADOR SOARES,JD PALMARES,4,"500,01 a 1.500 m²",500.01,1500.0,0.3283
COMENDADOR SOARES,JD PALMARES,4,"1.500,01 a 5.000 m²",1500.01,5000.0,0.1967
COMENDADOR SOARES,JD PALMARES,4,"5.000,01 a 20.000 m²",5000.01,20000.0,0.169
COMENDADOR SOARES,JD PALMARES,4,"20.000,01 a 50.000 m²",20000.01,50000.0,0.118
COMENDADOR SOARES,JD PALMARES,4,"50.000,01 a 100.000 m²",50000.01,100000.0,0.083
COMENDADOR SOARES,JD PALMARES,4,"100.000,01 a 500.000 m²",100000.01,500000.0,0.066
COMENDADOR SOARES,JD PALMARES,4,"500.000,01 a 1.000.000 m²",500000.01,1000000.0,0.056
COMENDADOR SOARES,JD PALMARES,4,acima de  1.000.000 m²,1000000.0,,0.048
COMENDADOR SOARES,JD PARNAMBUCO,1,até 500 m²,0.0,500.0,0.6021
COMENDADOR SOARES,JD PARNAMBUCO,1,"500,01 a 1.500 m²",500.01,1500.0,0.4221
COMENDADOR SOARES,JD PARNAMBUCO,1,"1.500,01 a 5.000 m²",1500.01,5000.0,0.2529
COMENDADOR SOARES,JD PARNAMBUCO,1,"5.000,01 a 20.000 m²",5000.01,20000.0,0.169
COMENDADOR SOARES,JD PARNAMBUCO,1,"20.000,01 a 50.000 m²",20000.01,50000.0,0.118
COMENDADOR SOARES,JD PARNAMBUCO,1,"50.000,01 a 100.000 m²",50000.01,100000.0,0.083
COMENDADOR SOARES,JD PARNAMBUCO,1,"100.000,01 a 500.000 m²",100000.01,500000.0,0.066
COMENDADOR SOARES,JD PARNAMBUCO,1,"500.000,01 a 1.000.000 m²",500000.01,1000000.0,0.056
COMENDADOR SOARES,JD PARNAMBUCO,1,acima de  1.000.000 m²,1000000.0,,0.048
COMENDADOR SOARES,JD PARNAMBUCO,2,até 500 m²,0.0,500.0,0.5352
COMENDADOR SOARES,JD PARNAMBUCO,2,"500,01 a 1.500 m²",500.01,1500.0,0.3752
COMENDADOR SOARES,JD PARNAMBUCO,2,"1.500,01 a 5.000 m²",1500.01,5000.0,0.2248
COMENDADOR SOARES,JD PARNAMBUCO,2,"5.000,01 a 20.000 m²",5000.01,20000.0,0.169
COMENDADOR SOARES,JD PARNAMBUCO,2,"20.000,01 a 50.000 m²",20000.01,50000.0,0.118
COMENDADOR SOARES,JD PARNAMBUCO,2,"50.000,01 a 100.000 m²",50000.01,100000.0,0.083
COMENDADOR SOARES,JD PARNAMBUCO,2,"100.000,01 a 500.000 m²",100000.01,500000.0,0.066
COMENDADOR SOARES,JD PARNAMBUCO,2,"500.000,01 a 1.000.000 m²",500000.01,1000000.0,0.056
COMENDADOR SOARES,JD PARNAMBUCO,2,acima de  1.000.000 m²,1000000.0,,0.048
COMENDADOR SOARES,JD PARNAMBUCO,3,até 500 m²,0.0,500.0,0.4683
COMENDADOR SOARES,JD PARNAMBUCO,3,"500,01 a 1.500 m²",500.01,1500.0,0.3283
COMENDADOR SOARES,JD PARNAMBUCO,3,"1.500,01 a 5.000 m²",1500.01,5000.0,0.1967
COMENDADOR SOARES,JD PARNAMBUCO,3,"5.000,01 a 20.000 m²",5000.01,20000.0,0.169
COMENDADOR SOARES,JD PARNAMBUCO,3,"20.000,01 a 50.000 m²",20000.01,50000.0,0.118
COMENDADOR SOARES,JD PARNAMBUCO,3,"50.000,01 a 100.000 m²",50000.01,100000.0,0.083
COMENDADOR SOARES,JD PARNAMBUCO,3,"100.000,01 a 500.000 m²",100000.01,500000.0,0.066
COMENDADOR SOARES,JD PARNAMBUCO,3,"500.000,01 a 1.000.000 m²",500000.01,1000000.0,0.056
COMENDADOR SOARES,JD PARNAMBUCO,3,acima de  1.000.000 m²,1000000.0,,0.048
COMENDADOR SOARES,OURO VERDE,1,até 500 m²,0.0,500.0,0.669
COMENDADOR SOARES,OURO VERDE,1,"500,01 a 1.500 m²",500.01,1500.0,0.469
COMENDADOR SOARES,OURO VERDE,1,"1.500,01 a 5.000 m²",1500.01,5000.0,0.281
COMENDADOR SOARES,OURO VERDE,1,"5.000,01 a 20.000 m²",5000.01,20000.0,0.169
COMENDADOR SOARES,OURO VERDE,1,"20.000,01 a 50.000 m²",20000.01,50000.0,0.118
COMENDADOR SOARES,OURO VERDE,1,"50.000,01 a 100.000 m²",50000.01,100000.0,0.083
COMENDADOR SOARES,OURO VERDE,1,"100.000,01 a 500.000 m²",100000.01,500000.0,0.066
COMENDADOR SOARES,OURO VERDE,1,"500.000,01 a 1.000.000 m²",500000.01,1000000.0,0.056
COMENDADOR SOARES,OURO VERDE,1,acima de  1.000.000 m²,1000000.0,,0.048
COMENDADOR SOARES,OURO VERDE,2,até 500 m²,0.0,500.0,0.6021
COMENDADOR SOARES,OURO VERDE,2,"500,01 a 1.500 m²",500.01,1500.0,0.4221
COMENDADOR SOARES,OURO VERDE,2,"1.500,01 a 5.000 m²",1500.01,5000.0,0.2529
COMENDADOR SOARES,OURO VERDE,2,"5.000,01 a 20.000 m²",5000.01,20000.0,0.169
COMENDADOR SOARES,OURO VERDE,2,"20.000,01 a 50.000 m²",20000.01,50000.0,0.118
COMENDADOR SOARES,OURO VERDE,2,"50.000,01 a 100.000 m²",50000.01,100000.0,0.083
COMENDADOR SOARES,OURO VERDE,2,"100.000,01 a 500.000 m²",100000.01,500000.0,0.066
COMENDADOR SOARES,OURO VERDE,2,"500.000,01 a 1.000.000 m²",500000.01,1000000.0,0.056
COMENDADOR SOARES,OURO VERDE,2,acima de  1.000.000 m²,1000000.0,,0.048
COMENDADOR SOARES,OURO VERDE,3,até 500 m²,0.0,500.0,0.6021
COMENDADOR SOARES,OURO VERDE,3,"500,01 a 1.500 m²",500.01,1500.0,0.4221
COMENDADOR SOARES,OURO VERDE,3,"1.500,01 a 5.000 m²",1500.01,5000.0,0.2529
COMENDADOR SOARES,OURO VERDE,3,"5.000,01 a 20.000 m²",5000.01,20000.0,0.169
COMENDADOR SOARES,OURO VERDE,3,"20.000,01 a 50.000 m²",20000.01,50000.0,0.118
COMENDADOR SOARES,OURO VERDE,3,"50.000,01 a 100.000 m²",50000.01,100000.0,0.083
COMENDADOR SOARES,OURO VERDE,3,"100.000,01 a 500.000 m²",100000.01,500000.0,0.066
COMENDADOR SOARES,OURO VERDE,3,"500.000,01 a 1.000.000 m²",500000.01,1000000.0,0.056
COMENDADOR SOARES,OURO VERDE,3,acima de  1.000.000 m²,1000000.0,,0.048
COMENDADOR SOARES,OURO VERDE,4,até 500 m²,0.0,500.0,0.5352
COMENDADOR SOARES,OURO VERDE,4,"500,01 a 1.500 m²",500.01,1500.0,0.3752
COMENDADOR SOARES,OURO VERDE,4,"1.500,01 a 5.000 m²",1500.01,5000.0,0.2248
COMENDADOR SOARES,OURO VERDE,4,"5.000,01 a 20.000 m²",5000.01,20000.0,0.169
COMENDADOR SOARES,OURO VERDE,4,"20.000,01 a 50.000 m²",20000.01,50000.0,0.118
COMENDADOR SOARES,OURO VERDE,4,"50.000,01 a 100.000 m²",50000.01,100000.0,0.083
COMENDADOR SOARES,OURO VERDE,4,"100.000,01 a 500.000 m²",100000.01,500000.0,0.066
COMENDADOR SOARES,OURO VERDE,4,"500.000,01 a 1.000.000 m²",500000.01,1000000.0,0.056
COMENDADOR SOARES,OURO VERDE,4,acima de  1.000.000 m²,1000000.0,,0.048
COMENDADOR SOARES,OURO VERDE,5,até 500 m²,0.0,500.0,0.5352
COMENDADOR SOARES,OURO VERDE,5,"500,01 a 1.500 m²",500.01,1500.0,0.3752
COMENDADOR SOARES,OURO VERDE,5,"1.500,01 a 5.000 m²",1500.01,5000.0,0.2248
COMENDADOR SOARES,OURO VERDE,5,"5.000,01 a 20.000 m²",5000.01,20000.0,0.169
COMENDADOR SOARES,OURO VERDE,5,"20.000,01 a 50.000 m²",20000.01,50000.0,0.118
COMENDADOR SOARES,OURO VERDE,5,"50.000,01 a 100.000 m²",50000.01,100000.0,0.083
COMENDADOR SOARES,OURO VERDE,5,"100.000,01 a 500.000 m²",100000.01,500000.0,0.066
COMENDADOR SOARES,OURO VERDE,5,"500.000,01 a 1.000.000 m²",500000.01,1000000.0,0.056
COMENDADOR SOARES,OURO VERDE,5,acima de  1.000.000 m²,1000000.0,,0.048
COMENDADOR SOARES,OURO VERDE,6,até 500 m²,0.0,500.0,0.5352
COMENDADOR SOARES,OURO VERDE,6,"500,01 a 1.500 m²",500.01,1500.0,0.3752
COMENDADOR SOARES,OURO VERDE,6,"1.500,01 a 5.000 m²",1500.01,5000.0,0.2248
COMENDADOR SOARES,OURO VERDE,6,"5.000,01 a 20.000 m²",5000.01,20000.0,0.169
COMENDADOR SOARES,OURO VERDE,6,"20.000,01 a 50.000 m²",20000.01,50000.0,0.118
COMENDADOR SOARES,OURO VERDE,6,"50.000,01 a 100.000 m²",50000.01,100000.0,0.083
COMENDADOR SOARES,OURO VERDE,6,"100.000,01 a 500.000 m²",100000.01,500000.0,0.066
COMENDADOR SOARES,OURO VERDE,6,"500.000,01 a 1.000.000 m²",500000.01,1000000.0,0.056
COMENDADOR SOARES,OURO VERDE,6,acima de  1.000.000 m²,1000000.0,,0.048
COMENDADOR SOARES,OURO VERDE,7,até 500 m²,0.0,500.0,0.4683
COMENDADOR SOARES,OURO VERDE,7,"500,01 a 1.500 m²",500.01,1500.0,0.3283
COMENDADOR SOARES,OURO VERDE,7,"1.500,01 a 5.000 m²",1500.01,5000.0,0.1967
COMENDADOR SOARES,OURO VERDE,7,"5.000,01 a 20.000 m²",5000.01,20000.0,0.169
COMENDADOR SOARES,OURO VERDE,7,"20.000,01 a 50.000 m²",20000.01,50000.0,0.118
COMENDADOR SOARES,OURO VERDE,7,"50.000,01 a 100.000 m²",50000.01,100000.0,0.083
COMENDADOR SOARES,OURO VERDE,7,"100.000,01 a 500.000 m²",100000.01,500000.0,0.066
COMENDADOR SOARES,OURO VERDE,7,"500.000,01 a 1.000.000 m²",500000.01,1000000.0,0.056
COMENDADOR SOARES,OURO VERDE,7,acima de  1.000.000 m²,1000000.0,,0.048
CABUÇU,CABUÇU,1,até 500 m²,0.0,500.0,0.669
CABUÇU,CABUÇU,1,"500,01 a 1.500 m²",500.01,1500.0,0.469
CABUÇU,CABUÇU,1,"1.500,01 a 5.000 m²",1500.01,5000.0,0.305
CABUÇU,CABUÇU,1,"5.000,01 a 20.000 m²",5000.01,20000.0,0.213
CABUÇU,CABUÇU,1,"20.000,01 a 50.000 m²",20000.01,50000.0,0.149
CABUÇU,CABUÇU,1,"50.000,01 a 100.000 m²",50000.01,100000.0,0.119
CABUÇU,CABUÇU,1,"100.000,01 a 500.000 m²",100000.01,500000.0,0.096
CABUÇU,CABUÇU,1,"500.000,01 a 1.000.000 m²",500000.01,1000000.0,0.086
CABUÇU,CABUÇU,1,acima de  1.000.000 m²,1000000.0,,0.077
CABUÇU,CABUÇU,2,até 500 m²,0.0,500.0,0.669
CABUÇU,CABUÇU,2,"500,01 a 1.500 m²",500.01,1500.0,0.469
CABUÇU,CABUÇU,2,"1.500,01 a 5.000 m²",1500.01,5000.0,0.305
CABUÇU,CABUÇU,2,"5.000,01 a 20.000 m²",5000.01,20000.0,0.213
CABUÇU,CABUÇU,2,"20.000,01 a 50.000 m²",20000.01,50000.0,0.149
CABUÇU,CABUÇU,2,"50.000,01 a 100.000 m²",50000.01,100000.0,0.119
CABUÇU,CABUÇU,2,"100.000,01 a 500.000 m²",100000.01,500000.0,0.096
CABUÇU,CABUÇU,2,"500.000,01 a 1.000.000 m²",500000.01,1000000.0,0.086
CABUÇU,CABUÇU,2,acima de  1.000.000 m²,1000000.0,,0.077
CABUÇU,CABUÇU,3,até 500 m²,0.0,500.0,0.5352
CABUÇU,CABUÇU,3,"500,01 a 1.500 m²",500.01,1500.0,0.3752
CABUÇU,CABUÇU,3,"1.500,01 a 5.000 m²",1500.01,5000.0,0.244
CABUÇU,CABUÇU,3,"5.000,01 a 20.000 m²",5000.01,20000.0,0.213
CABUÇU,CABUÇU,3,"20.000,01 a 50.000 m²",20000.01,50000.0,0.149
CABUÇU,CABUÇU,3,"50.000,01 a 100.000 m²",50000.01,100000.0,0.119
CABUÇU,CABUÇU,3,"100.000,01 a 500.000 m²",100000.01,500000.0,0.096
CABUÇU,CABUÇU,3,"500.000,01 a 1.000.000 m²",500000.01,1000000.0,0.086
CABUÇU,CABUÇU,3,acima de  1.000.000 m²,1000000.0,,0.077
CABUÇU,CABUÇU,4,até 500 m²,0.0,500.0,0.4683
CABUÇU,CABUÇU,4,"500,01 a 1.500 m²",500.01,1500.0,0.3283
CABUÇU,CABUÇU,4,"1.500,01 a 5.000 m²",1500.01,5000.0,0.2135
CABUÇU,CABUÇU,4,"5.000,01 a 20.000 m²",5000.01,20000.0,0.213
CABUÇU,CABUÇU,4,"20.000,01 a 50.000 m²",20000.01,50000.0,0.149
CABUÇU,CABUÇU,4,"50.000,01 a 100.000 m²",50000.01,100000.0,0.119
CABUÇU,CABUÇU,4,"100.000,01 a 500.000 m²",100000.01,500000.0,0.096
CABUÇU,CABUÇU,4,"500.000,01 a 1.000.000 m²",500000.01,1000000.0,0.086
CABUÇU,CABUÇU,4,acima de  1.000.000 m²,1000000.0,,0.077
CABUÇU,CABUÇU,5,até 500 m²,0.0,500.0,0.4683
CABUÇU,CABUÇU,5,"500,01 a 1.500 m²",500.01,1500.0,0.3283
CABUÇU,CABUÇU,5,"1.500,01 a 5.000 m²",1500.01,5000.0,0.2135
CABUÇU,CABUÇU,5,"5.000,01 a 20.000 m²",5000.01,20000.0,0.213
CABUÇU,CABUÇU,5,"20.000,01 a 50.000 m²",20000.01,50000.0,0.149
CABUÇU,CABUÇU,5,"50.000,01 a 100.000 m²",50000.01,100000.0,0.119
CABUÇU,CABUÇU,5,"100.000,01 a 500.000 m²",100000.01,500000.0,0.096
CABUÇU,CABUÇU,5,"500.000,01 a 1.000.000 m²",500000.01,1000000.0,0.086
CABUÇU,CABUÇU,5,acima de  1.000.000 m²,1000000.0,,0.077
CABUÇU,VALVERDE,1,até 500 m²,0.0,500.0,0.669
CABUÇU,VALVERDE,1,"500,01 a 1.500 m²",500.01,1500.0,0.469
CABUÇU,VALVERDE,1,"1.500,01 a 5.000 m²",1500.01,5000.0,0.305
CABUÇU,VALVERDE,1,"5.000,01 a 20.000 m²",5000.01,20000.0,0.213
CABUÇU,VALVERDE,1,"20.000,01 a 50.000 m²",20000.01,50000.0,0.149
CABUÇU,VALVERDE,1,"50.000,01 a 100.000 m²",50000.01,100000.0,0.119
CABUÇU,VALVERDE,1,"100.000,01 a 500.000 m²",100000.01,500000.0,0.096
CABUÇU,VALVERDE,1,"500.000,01 a 1.000.000 m²",500000.01,1000000.0,0.086
CABUÇU,VALVERDE,1,acima de  1.000.000 m²,1000000.0,,0.077
CABUÇU,VALVERDE,2,até 500 m²,0.0,500.0,0.6021
CABUÇU,VALVERDE,2,"500,01 a 1.500 m²",500.01,1500.0,0.4221
CABUÇU,VALVERDE,2,"1.500,01 a 5.000 m²",1500.01,5000.0,0.2745
CABUÇU,VALVERDE,2,"5.000,01 a 20.000 m²",5000.01,20000.0,0.213
CABUÇU,VALVERDE,2,"20.000,01 a 50.000 m²",20000.01,50000.0,0.149
CABUÇU,VALVERDE,2,"50.000,01 a 100.000 m²",50000.01,100000.0,0.119
CABUÇU,VALVERDE,2,"100.000,01 a 500.000 m²",100000.01,500000.0,0.096
CABUÇU,VALVERDE,2,"500.000,01 a 1.000.000 m²",500000.01,1000000.0,0.086
CABUÇU,VALVERDE,2,acima de  1.000.000 m²,1000000.0,,0.077
CABUÇU,VALVERDE,3,até 500 m²,0.0,500.0,0.5352
CABUÇU,VALVERDE,3,"500,01 a 1.500 m²",500.01,1500.0,0.3752
CABUÇU,VALVERDE,3,"1.500,01 a 5.000 m²",1500.01,5000.0,0.244
CABUÇU,VALVERDE,3,"5.000,01 a 20.000 m²",5000.01,20000.0,0.213
CABUÇU,VALVERDE,3,"20.000,01 a 50.000 m²",20000.01,50000.0,0.149
CABUÇU,VALVERDE,3,"50.000,01 a 100.000 m²",50000.01,100000.0,0.119
CABUÇU,VALVERDE,3,"100.000,01 a 500.000 m²",100000.01,500000.0,0.096
CABUÇU,VALVERDE,3,"500.000,01 a 1.000.000 m²",500000.01,1000000.0,0.086
CABUÇU,VALVERDE,3,acima de  1.000.000 m²,1000000.0,,0.077
CABUÇU,PALHADA,1,até 500 m²,0.0,500.0,0.569
CABUÇU,PALHADA,1,"500,01 a 1.500 m²",500.01,1500.0,0.398
CABUÇU,PALHADA,1,"1.500,01 a 5.000 m²",1500.01,5000.0,0.259
CABUÇU,PALHADA,1,"5.000,01 a 20.000 m²",5000.01,20000.0,0.181
CABUÇU,PALHADA,1,"20.000,01 a 50.000 m²",20000.01,50000.0,0.127
CABUÇU,PALHADA,1,"50.000,01 a 100.000 m²",50000.01,100000.0,0.101
CABUÇU,PALHADA,1,"100.000,01 a 500.000 m²",100000.01,500000.0,0.081
CABUÇU,PALHADA,1,"500.000,01 a 1.000.000 m²",500000.01,1000000.0,0.073
CABUÇU,PALHADA,1,acima de  1.000.000 m²,1000000.0,,0.066
CABUÇU,PALHADA,2,até 500 m²,0.0,500.0,0.569
CABUÇU,PALHADA,2,"500,01 a 1.500 m²",500.01,1500.0,0.398
CABUÇU,PALHADA,2,"1.500,01 a 5.000 m²",1500.01,5000.0,0.259
CABUÇU,PALHADA,2,"5.000,01 a 20.000 m²",5000.01,20000.0,0.181
CABUÇU,PALHADA,2,"20.000,01 a 50.000 m²",20000.01,50000.0,0.127
CABUÇU,PALHADA,2,"50.000,01 a 100.000 m²",50000.01,100000.0,0.101
CABUÇU,PALHADA,2,"100.000,01 a 500.000 m²",100000.01,500000.0,0.081
CABUÇU,PALHADA,2,"500.000,01 a 1.000.000 m²",500000.01,1000000.0,0.073
CABUÇU,PALHADA,2,acima de  1.000.000 m²,1000000.0,,0.066
CABUÇU,PALHADA,3,até 500 m²,0.0,500.0,0.5121
CABUÇU,PALHADA,3,"500,01 a 1.500 m²",500.01,1500.0,0.3582
CABUÇU,PALHADA,3,"1.500,01 a 5.000 m²",1500.01,5000.0,0.2331
CABUÇU,PALHADA,3,"5.000,01 a 20.000 m²",5000.01,20000.0,0.181
CABUÇU,PALHADA,3,"20.000,01 a 50.000 m²",20000.01,50000.0,0.127
CABUÇU,PALHADA,3,"50.000,01 a 100.000 m²",50000.01,100000.0,0.101
CABUÇU,PALHADA,3,"100.000,01 a 500.000 m²",100000.01,500000.0,0.081
CABUÇU,PALHADA,3,"500.000,01 a 1.000.000 m²",500000.01,1000000.0,0.073
CABUÇU,PALHADA,3,acima de  1.000.000 m²,1000000.0,,0.066
CABUÇU,PALHADA,4,até 500 m²,0.0,500.0,0.3983
CABUÇU,PALHADA,4,"500,01 a 1.500 m²",500.01,1500.0,0.2786
CABUÇU,PALHADA,4,"1.500,01 a 5.000 m²",1500.01,5000.0,0.1813
CABUÇU,PALHADA,4,"5.000,01 a 20.000 m²",5000.01,20000.0,0.181
CABUÇU,PALHADA,4,"20.000,01 a 50.000 m²",20000.01,50000.0,0.127
CABUÇU,PALHADA,4,"50.000,01 a 100.000 m²",50000.01,100000.0,0.101
CABUÇU,PALHADA,4,"100.000,01 a 500.000 m²",100000.01,500000.0,0.081
CABUÇU,PALHADA,4,"500.000,01 a 1.000.000 m²",500000.01,1000000.0,0.073
CABUÇU,PALHADA,4,acima de  1.000.000 m²,1000000.0,,0.066
CABUÇU,MARAPICU,1,até 500 m²,0.0,500.0,0.402
CABUÇU,MARAPICU,1,"500,01 a 1.500 m²",500.01,1500.0,0.281
CABUÇU,MARAPICU,1,"1.500,01 a 5.000 m²",1500.01,5000.0,0.183
CABUÇU,MARAPICU,1,"5.000,01 a 20.000 m²",5000.01,20000.0,0.128
CABUÇU,MARAPICU,1,"20.000,01 a 50.000 m²",20000.01,50000.0,0.09
CABUÇU,MARAPICU,1,"50.000,01 a 100.000 m²",50000.01,100000.0,0.072
CABUÇU,MARAPICU,1,"100.000,01 a 500.000 m²",100000.01,500000.0,0.057
CABUÇU,MARAPICU,1,"500.000,01 a 1.000.000 m²",500000.01,1000000.0,0.052
CABUÇU,MARAPICU,1,acima de  1.000.000 m²,1000000.0,,0.046
CABUÇU,MARAPICU,2,até 500 m²,0.0,500.0,0.402
CABUÇU,MARAPICU,2,"500,01 a 1.500 m²",500.01,1500.0,0.281
CABUÇU,MARAPICU,2,"1.500,01 a 5.000 m²",1500.01,5000.0,0.183
CABUÇU,MARAPICU,2,"5.000,01 a 20.000 m²",5000.01,20000.0,0.128
CABUÇU,MARAPICU,2,"20.000,01 a 50.000 m²",20000.01,50000.0,0.09
CABUÇU,MARAPICU,2,"50.000,01 a 100.000 m²",50000.01,100000.0,0.072
CABUÇU,MARAPICU,2,"100.000,01 a 500.000 m²",100000.01,500000.0,0.057
CABUÇU,MARAPICU,2,"500.000,01 a 1.000.000 m²",500000.01,1000000.0,0.052
CABUÇU,MARAPICU,2,acima de  1.000.000 m²,1000000.0,,0.046
CABUÇU,MARAPICU,3,até 500 m²,0.0,500.0,0.3216
CABUÇU,MARAPICU,3,"500,01 a 1.500 m²",500.01,1500.0,0.2248
CABUÇU,MARAPICU,3,"1.500,01 a 5.000 m²",1500.01,5000.0,0.1464
CABUÇU,MARAPICU,3,"5.000,01 a 20.000 m²",5000.01,20000.0,0.128
CABUÇU,MARAPICU,3,"20.000,01 a 50.000 m²",20000.01,50000.0,0.09
CABUÇU,MARAPICU,3,"50.000,01 a 100.000 m²",50000.01,100000.0,0.072
CABUÇU,MARAPICU,3,"100.000,01 a 500.000 m²",100000.01,500000.0,0.057
CABUÇU,MARAPICU,3,"500.000,01 a 1.000.000 m²",500000.01,1000000.0,0.052
CABUÇU,MARAPICU,3,acima de  1.000.000 m²,1000000.0,,0.046
CABUÇU,MARAPICU,4,até 500 m²,0.0,500.0,0.2814
CABUÇU,MARAPICU,4,"500,01 a 1.500 m²",500.01,1500.0,0.1967
CABUÇU,MARAPICU,4,"1.500,01 a 5.000 m²",1500.01,5000.0,0.1281
CABUÇU,MARAPICU,4,"5.000,01 a 20.000 m²",5000.01,20000.0,0.128
CABUÇU,MARAPICU,4,"20.000,01 a 50.000 m²",20000.01,50000.0,0.09
CABUÇU,MARAPICU,4,"50.000,01 a 100.000 m²",50000.01,100000.0,0.072
CABUÇU,MARAPICU,4,"100.000,01 a 500.000 m²",100000.01,500000.0,0.057
CABUÇU,MARAPICU,4,"500.000,01 a 1.000.000 m²",500000.01,1000000.0,0.052
CABUÇU,MARAPICU,4,acima de  1.000.000 m²,1000000.0,,0.046
CABUÇU,IPIRANGA,1,até 500 m²,0.0,500.0,0.402
CABUÇU,IPIRANGA,1,"500,01 a 1.500 m²",500.01,1500.0,0.281
CABUÇU,IPIRANGA,1,"1.500,01 a 5.000 m²",1500.01,5000.0,0.183
CABUÇU,IPIRANGA,1,"5.000,01 a 20.000 m²",5000.01,20000.0,0.128
CABUÇU,IPIRANGA,1,"20.000,01 a 50.000 m²",20000.01,50000.0,0.09
CABUÇU,IPIRANGA,1,"50.000,01 a 100.000 m²",50000.01,100000.0,0.072
CABUÇU,IPIRANGA,1,"100.000,01 a 500.000 m²",100000.01,500000.0,0.057
CABUÇU,IPIRANGA,1,"500.000,01 a 1.000.000 m²",500000.01,1000000.0,0.052
CABUÇU,IPIRANGA,1,acima de  1.000.000 m²,1000000.0,,0.046
CABUÇU,IPIRANGA,2,até 500 m²,0.0,500.0,0.3216
CABUÇU,IPIRANGA,2,"500,01 a 1.500 m²",500.01,1500.0,0.2248
CABUÇU,IPIRANGA,2,"1.500,01 a 5.000 m²",1500.01,5000.0,0.1464
CABUÇU,IPIRANGA,2,"5.000,01 a 20.000 m²",5000.01,20000.0,0.128
CABUÇU,IPIRANGA,2,"20.000,01 a 50.000 m²",20000.01,50000.0,0.09
CABUÇU,IPIRANGA,2,"50.000,01 a 100.000 m²",50000.01,100000.0,0.072
CABUÇU,IPIRANGA,2,"100.000,01 a 500.000 m²",100000.01,500000.0,0.057
CABUÇU,IPIRANGA,2,"500.000,01 a 1.000.000 m²",500000.01,1000000.0,0.052
CABUÇU,IPIRANGA,2,acima de  1.000.000 m²,1000000.0,,0.046
CABUÇU,IPIRANGA,3,até 500 m²,0.0,500.0,0.3015
CABUÇU,IPIRANGA,3,"500,01 a 1.500 m²",500.01,1500.0,0.2108
CABUÇU,IPIRANGA,3,"1.500,01 a 5.000 m²",1500.01,5000.0,0.1373
CABUÇU,IPIRANGA,3,"5.000,01 a 20.000 m²",5000.01,20000.0,0.128
CABUÇU,IPIRANGA,3,"20.000,01 a 50.000 m²",20000.01,50000.0,0.09
CABUÇU,IPIRANGA,3,"50.000,01 a 100.000 m²",50000.01,100000.0,0.072
CABUÇU,IPIRANGA,3,"100.000,01 a 500.000 m²",100000.01,500000.0,0.057
CABUÇU,IPIRANGA,3,"500.000,01 a 1.000.000 m²",500000.01,1000000.0,0.052
CABUÇU,IPIRANGA,3,acima de  1.000.000 m²,1000000.0,,0.046
CABUÇU,IPIRANGA,4,até 500 m²,0.0,500.0,0.2814
CABUÇU,IPIRANGA,4,"500,01 a 1.500 m²",500.01,1500.0,0.1967
CABUÇU,IPIRANGA,4,"1.500,01 a 5.000 m²",1500.01,5000.0,0.1281
CABUÇU,IPIRANGA,4,"5.000,01 a 20.000 m²",5000.01,20000.0,0.128
CABUÇU,IPIRANGA,4,"20.000,01 a 50.000 m²",20000.01,50000.0,0.09
CABUÇU,IPIRANGA,4,"50.000,01 a 100.000 m²",50000.01,100000.0,0.072
CABUÇU,IPIRANGA,4,"100.000,01 a 500.000 m²",100000.01,500000.0,0.057
CABUÇU,IPIRANGA,4,"500.000,01 a 1.000.000 m²",500000.01,1000000.0,0.052
CABUÇU,IPIRANGA,4,acima de  1.000.000 m²,1000000.0,,0.046
CABUÇU,LAGOINHA,1,até 500 m²,0.0,500.0,0.335
CABUÇU,LAGOINHA,1,"500,01 a 1.500 m²",500.01,1500.0,0.218
CABUÇU,LAGOINHA,1,"1.500,01 a 5.000 m²",1500.01,5000.0,0.131
CABUÇU,LAGOINHA,1,"5.000,01 a 20.000 m²",5000.01,20000.0,0.091
CABUÇU,LAGOINHA,1,"20.000,01 a 50.000 m²",20000.01,50000.0,0.064
CABUÇU,LAGOINHA,1,"50.000,01 a 100.000 m²",50000.01,100000.0,0.051
CABUÇU,LAGOINHA,1,"100.000,01 a 500.000 m²",100000.01,500000.0,0.041
